"chrom","label","start","end"
"chr6","chr",30623773,30624681
"chr6","chr",30623816,30625534
"chr6","chr",30623979,30624804
"chr6","chr",30624043,30625731
"chr6","chr",30624081,30624875
NA,"neg",NA,NA
"chr6","chr",30624206,30625009
"chr6","chr",30624260,30626613
"chr6","chr",30624357,30625167
"chr6","chr",30624472,30625447
"chr6","chr",30624574,30625586
"chr6","chr",30624664,30625730
"chr6","chr",30624681,30627029
"chr6","chr",30624769,30626592
"chr6","chr",30624866,30630467
"chr6","chr",30624884,30626644
"chr6","chr",30624965,30627280
"chr6","chr",30624998,30627003
"chr6","chr",30625164,30627170
"chr6","chr",30625169,30627842
"chr6","chr",30625448,30628019
"chr6","chr",30625460,30627246
"chr6","chr",30625573,30627407
"chr6","chr",30625589,30631028
"chr6","chr",30625651,30628300
"chr6","chr",30625729,30627541
"chr6","chr",30626525,30627841
"chr6","chr",30626601,30629211
"chr6","chr",30626639,30627995
"chr6","chr",30627002,30628138
"chr6","chr",30627006,30629582
"chr6","chr",30627060,30632604
"chr6","chr",30627123,30628217
"chr6","chr",30627258,30629169
"chr6","chr",30627267,30629892
"chr6","chr",30627380,30629206
"chr6","chr",30627501,30629372
"chr6","chr",30627542,30630359
"chr6","chr",30627801,30629533
"chr6","chr",30627928,30629570
"chr6","chr",30628018,30630409
"chr6","chr",30628094,30629713
"chr6","chr",30628139,30633145
"chr6","chr",30628216,30629849
"chr6","chr",30628236,30630580
"chr6","chr",30628951,30630008
"chr6","chr",30629159,30630090
"chr6","chr",30629205,30633741
"chr6","chr",30629207,30630993
"chr6","chr",30629284,30630315
"chr6","chr",30629408,30630418
"chr6","chr",30629538,30630525
"chr6","chr",30629560,30632325
"chr6","chr",30629691,30630671
"chr6","chr",30629759,30634292
"chr6","chr",30629831,30630847
"chr6","chr",30629877,30632601
"chr6","chr",30629950,30630975
"chr6","chr",30630076,30632330
"chr6","chr",30630117,30632954
"chr6","chr",30630278,30632553
"chr6","chr",30630360,30633122
"chr6","chr",30630413,30632684
"chr6","chr",30630420,30638572
"chr6","chr",30630501,30632878
"chr6","chr",30630573,30633352
"chr6","chr",30630615,30632907
"chr6","chr",30630760,30633033
"chr6","chr",30630972,30633138
"chr6","chr",30630974,30633686
"chr6","chr",30630994,30638590
"chr6","chr",30632322,30633288
"chr6","chr",30632331,30634277
"chr6","chr",30632347,30640368
"chr6","chr",30632558,30633479
"chr6","chr",30632594,30637788
"chr6","chr",30632683,30633601
"chr6","chr",30632808,30633712
"chr6","chr",30632916,30633876
"chr6","chr",30632928,30637987
"chr6","chr",30633042,30634218
"chr6","chr",30633116,30638583
"chr6","chr",30633139,30640383
"chr6","chr",30633152,30635044
"chr6","chr",30633266,30635681
"chr6","chr",30633351,30638971
"chr6","chr",30633444,30636485
"chr6","chr",30633581,30637126
"chr6","chr",30633645,30639061
"chr6","chr",30633689,30637624
"chr6","chr",30633713,30644071
"chr6","chr",30633884,30637753
"chr6","chr",30634221,30637880
"chr6","chr",30634228,30640297
"chr6","chr",30634275,30644452
"chr6","chr",30634620,30637995
"chr6","chr",30635039,30638194
"chr6","chr",30635924,30638284
"chr6","chr",30636559,30638475
"chr6","chr",30637127,30638529
"chr6","chr",30637709,30638662
"chr6","chr",30637757,30640534
"chr6","chr",30637810,30638743
"chr6","chr",30637868,30645033
"chr6","chr",30637956,30638900
"chr6","chr",30637983,30640746
"chr6","chr",30638061,30639043
"chr6","chr",30638216,30639172
"chr6","chr",30638421,30639760
"chr6","chr",30638530,30642874
"chr6","chr",30638533,30640183
"chr6","chr",30638585,30646865
"chr6","chr",30638649,30640233
"chr6","chr",30638735,30640356
"chr6","chr",30638803,30643784
"chr6","chr",30638878,30640455
"chr6","chr",30639022,30640566
"chr6","chr",30639045,30644053
"chr6","chr",30639155,30640733
"chr6","chr",30639173,30647483
"chr6","chr",30639447,30640849
"chr6","chr",30639802,30641019
"chr6","chr",30640214,30641518
"chr6","chr",30640300,30644279
"chr6","chr",30640347,30641579
"chr6","chr",30640382,30648063
"chr6","chr",30640454,30642835
"chr6","chr",30640533,30644561
"chr6","chr",30640565,30642867
"chr6","chr",30640732,30643091
"chr6","chr",30640738,30644882
"chr6","chr",30640819,30643285
"chr6","chr",30640928,30643627
"chr6","chr",30641078,30643735
"chr6","chr",30641523,30643915
"chr6","chr",30642458,30644052
"chr6","chr",30642849,30644242
"chr6","chr",30642878,30645050
"chr6","chr",30642959,30648943
"chr6","chr",30642986,30644372
"chr6","chr",30643149,30644509
"chr6","chr",30643272,30644646
"chr6","chr",30643721,30644821
"chr6","chr",30643742,30646741
"chr6","chr",30643909,30644981
"chr6","chr",30643972,30646791
"chr6","chr",30644046,30645140
"chr6","chr",30644241,30645224
"chr6","chr",30644273,30646954
"chr6","chr",30644311,30649661
"chr6","chr",30644373,30646708
"chr6","chr",30644481,30646717
"chr6","chr",30644555,30647448
"chr6","chr",30644639,30646859
"chr6","chr",30644815,30646962
"chr6","chr",30644849,30647703
"chr6","chr",30644960,30647094
"chr6","chr",30644991,30650401
NA,"neg",NA,NA
NA,"neg",NA,NA
"chr6","chr",30645208,30647440
"chr6","chr",30645281,30648190
"chr6","chr",30646052,30647575
"chr6","chr",30646716,30647693
"chr6","chr",30646734,30648919
"chr6","chr",30646817,30647916
"chr6","chr",30646860,30650896
"chr6","chr",30646951,30649645
"chr6","chr",30646961,30648014
"chr6","chr",30647093,30648123
"chr6","chr",30647242,30648466
"chr6","chr",30647435,30651704
"chr6","chr",30647436,30648926
"chr6","chr",30647441,30650044
"chr6","chr",30647567,30648913
"chr6","chr",30647665,30650324
NA,"neg",NA,NA
"chr6","chr",30647870,30649148
"chr6","chr",30647917,30650537
"chr6","chr",30647996,30649634
"chr6","chr",30648076,30652045
"chr6","chr",30648116,30649759
"chr6","chr",30648120,30650890
"chr6","chr",30648325,30649969
"chr6","chr",30648525,30650004
"chr6","chr",30648912,30650200
"chr6","chr",30648924,30652883
"chr6","chr",30648927,30651313
"chr6","chr",30649035,30650323
"chr6","chr",30649141,30650447
"chr6","chr",30649599,30650577
"chr6","chr",30649622,30651703
"chr6","chr",30649660,30653573
"chr6","chr",30649713,30650793
"chr6","chr",30649808,30650891
"chr6","chr",30649966,30651230
"chr6","chr",30650055,30651913
"chr6","chr",30650210,30651262
"chr6","chr",30650260,30652272
"chr6","chr",30650305,30651363
"chr6","chr",30650311,30654776
"chr6","chr",30650443,30651598
"chr6","chr",30650515,30652430
"chr6","chr",30650564,30651667
"chr6","chr",30650691,30651814
"chr6","chr",30650819,30651976
"chr6","chr",30650889,30652778
"chr6","chr",30650893,30654894
"chr6","chr",30651025,30652201
"chr6","chr",30651232,30652256
"chr6","chr",30651310,30653090
"chr6","chr",30651370,30652438
"chr6","chr",30651432,30655414
"chr6","chr",30651515,30652751
"chr6","chr",30651644,30652882
"chr6","chr",30651668,30653541
"chr6","chr",30651809,30653054
"chr6","chr",30651912,30653813
"chr6","chr",30651941,30653101
"chr6","chr",30651991,30655929
"chr6","chr",30652167,30653361
"chr6","chr",30652202,30654127
"chr6","chr",30652254,30653522
"chr6","chr",30652396,30653676
NA,"neg",NA,NA
"chr6","chr",30652685,30653798
"chr6","chr",30652760,30654786
"chr6","chr",30652770,30656901
"chr6","chr",30652828,30654021
"chr6","chr",30652971,30654072
"chr6","chr",30653078,30655402
"chr6","chr",30653079,30654172
"chr6","chr",30653360,30654286
"chr6","chr",30653517,30654725
"chr6","chr",30653526,30655794
"chr6","chr",30653564,30658429
"chr6","chr",30653689,30654744
"chr6","chr",30653779,30655927
"chr6","chr",30653809,30654868
"chr6","chr",30653957,30655206
"chr6","chr",30654071,30655327
"chr6","chr",30654126,30656115
"chr6","chr",30654171,30655416
"chr6","chr",30654270,30658560
"chr6","chr",30654285,30655571
"chr6","chr",30654354,30656371
"chr6","chr",30654545,30655782
"chr6","chr",30654726,30655905
"chr6","chr",30654766,30656913
"chr6","chr",30654796,30659492
"chr6","chr",30654867,30655997
"chr6","chr",30655098,30656093
"chr6","chr",30655258,30656335
"chr6","chr",30655328,30657032
"chr6","chr",30655401,30656349
"chr6","chr",30655424,30668334
"chr6","chr",30655570,30656701
"chr6","chr",30655603,30657217
"chr6","chr",30655737,30656724
"chr6","chr",30655858,30656861
"chr6","chr",30655891,30658031
"chr6","chr",30655928,30670347
"chr6","chr",30655972,30656993
"chr6","chr",30656091,30657201
"chr6","chr",30656114,30658297
"chr6","chr",30656241,30657372
"chr6","chr",30656333,30657488
"chr6","chr",30656379,30658299
"chr6","chr",30656504,30657794
"chr6","chr",30656706,30657879
"chr6","chr",30656813,30658554
"chr6","chr",30656834,30658015
"chr6","chr",30656914,30670335
"chr6","chr",30656992,30658284
"chr6","chr",30657013,30658910
"chr6","chr",30657203,30658397
"chr6","chr",30657230,30659003
"chr6","chr",30657312,30658482
"chr6","chr",30657464,30658595
"chr6","chr",30657776,30658715
"chr6","chr",30657878,30658924
"chr6","chr",30657887,30659457
"chr6","chr",30658014,30659336
"chr6","chr",30658060,30670953
"chr6","chr",30658088,30660246
"chr6","chr",30658202,30659434
"chr6","chr",30658298,30667750
"chr6","chr",30658394,30659460
"chr6","chr",30658481,30659685
"chr6","chr",30658517,30667863
"chr6","chr",30658568,30671527
"chr6","chr",30658592,30660189
"chr6","chr",30658699,30660238
"chr6","chr",30658766,30668171
"chr6","chr",30658909,30661585
"chr6","chr",30658997,30668385
"chr6","chr",30659187,30664337
"chr6","chr",30659355,30664353
"chr6","chr",30659453,30670325
"chr6","chr",30659459,30665250
"chr6","chr",30659491,30672565
"chr6","chr",30659636,30665268
"chr6","chr",30659686,30670624
"chr6","chr",30660070,30665615
"chr6","chr",30660237,30667707
"chr6","chr",30660646,30667846
"chr6","chr",30661928,30668129
"chr6","chr",30664338,30668134
"chr6","chr",30664428,30670849
"chr6","chr",30664861,30668315
"chr6","chr",30665280,30668351
"chr6","chr",30665614,30668514
"chr6","chr",30667652,30669263
"chr6","chr",30667788,30669438
"chr6","chr",30667846,30671232
"chr6","chr",30667865,30673872
"chr6","chr",30667915,30670143
"chr6","chr",30668130,30670195
"chr6","chr",30668164,30671511
"chr6","chr",30668260,30670310
"chr6","chr",30668350,30670421
"chr6","chr",30668381,30671760
"chr6","chr",30668477,30670558
"chr6","chr",30668526,30674897
"chr6","chr",30668899,30670814
"chr6","chr",30669379,30670948
"chr6","chr",30669764,30671085
"chr6","chr",30670190,30671229
"chr6","chr",30670276,30671474
"chr6","chr",30670339,30671992
"chr6","chr",30670348,30676052
"chr6","chr",30670396,30671505
"chr6","chr",30670569,30671611
"chr6","chr",30670623,30672541
"chr6","chr",30670810,30671749
"chr6","chr",30670849,30672549
"chr6","chr",30670879,30679319
"chr6","chr",30670928,30671823
"chr6","chr",30671038,30671971
"chr6","chr",30671105,30673799
"chr6","chr",30671172,30672065
"chr6","chr",30671373,30672238
"chr6","chr",30671475,30674885
"chr6","chr",30671491,30672540
"chr6","chr",30671535,30679960
"chr6","chr",30671595,30672722
"chr6","chr",30671721,30672927
"chr6","chr",30671759,30675355
"chr6","chr",30671821,30673287
NA,"neg",NA,NA
"chr6","chr",30671985,30676002
"chr6","chr",30672057,30680444
"chr6","chr",30672064,30673720
"chr6","chr",30672207,30673840
"chr6","chr",30672239,30676038
"chr6","chr",30672550,30673988
"chr6","chr",30672556,30678806
"chr6","chr",30672721,30674812
"chr6","chr",30672723,30681813
"chr6","chr",30672926,30675043
"chr6","chr",30673049,30675222
"chr6","chr",30673311,30675310
"chr6","chr",30673729,30675539
"chr6","chr",30673741,30679270
"chr6","chr",30673837,30675587
"chr6","chr",30673982,30675980
"chr6","chr",30674823,30676007
"chr6","chr",30674849,30679273
"chr6","chr",30674892,30682860
"chr6","chr",30675011,30676126
"chr6","chr",30675136,30676350
"chr6","chr",30675287,30678623
"chr6","chr",30675338,30679495
"chr6","chr",30675404,30678805
"chr6","chr",30675563,30679206
"chr6","chr",30675624,30679816
"chr6","chr",30675790,30679255
"chr6","chr",30675987,30679358
"chr6","chr",30676017,30680127
"chr6","chr",30676035,30684366
"chr6","chr",30676125,30679507
"chr6","chr",30676349,30679656
"chr6","chr",30676355,30680408
"chr6","chr",30676496,30679803
"chr6","chr",30678771,30679956
"chr6","chr",30678866,30680920
"chr6","chr",30679070,30680126
"chr6","chr",30679224,30680250
"chr6","chr",30679285,30681785
"chr6","chr",30679326,30684490
"chr6","chr",30679357,30680407
"chr6","chr",30679502,30680524
"chr6","chr",30679508,30682093
"chr6","chr",30679614,30680725
"chr6","chr",30679800,30680857
"chr6","chr",30679829,30682834
"chr6","chr",30679873,30685258
"chr6","chr",30679948,30680927
"chr6","chr",30680039,30682863
"chr6","chr",30680053,30681177
"chr6","chr",30680167,30681595
NA,"neg",NA,NA
"chr6","chr",30680406,30681708
"chr6","chr",30680407,30687376
"chr6","chr",30680503,30681782
"chr6","chr",30680647,30681942
"chr6","chr",30680747,30684376
"chr6","chr",30680777,30682049
"chr6","chr",30680889,30682643
"chr6","chr",30681176,30682815
"chr6","chr",30681430,30682937
"chr6","chr",30681663,30683715
"chr6","chr",30681753,30684704
"chr6","chr",30681754,30683835
"chr6","chr",30681774,30687405
NA,"neg",NA,NA
"chr6","chr",30681947,30685009
"chr6","chr",30682011,30684340
"chr6","chr",30682645,30684463
"chr6","chr",30682652,30685190
"chr6","chr",30682821,30684586
"chr6","chr",30682843,30687999
"chr6","chr",30682860,30685417
"chr6","chr",30682936,30684696
"chr6","chr",30683041,30684817
"chr6","chr",30683787,30684979
"chr6","chr",30683836,30685676
"chr6","chr",30683864,30688673
"chr6","chr",30683907,30685173
"chr6","chr",30684335,30685272
NA,"neg",NA,NA
"chr6","chr",30684456,30685377
"chr6","chr",30684489,30689188
"chr6","chr",30684581,30685538
"chr6","chr",30684664,30687743
"chr6","chr",30684691,30685643
"chr6","chr",30684788,30686516
"chr6","chr",30684886,30687970
"chr6","chr",30684910,30686988
"chr6","chr",30685125,30687049
"chr6","chr",30685181,30689627
"chr6","chr",30685187,30688571
"chr6","chr",30685248,30687158
"chr6","chr",30685383,30687354
"chr6","chr",30685412,30688897
"chr6","chr",30685534,30687526
"chr6","chr",30685622,30687689
"chr6","chr",30685632,30689002
"chr6","chr",30685697,30690554
"chr6","chr",30686083,30687857
"chr6","chr",30686746,30687984
"chr6","chr",30687002,30688247
"chr6","chr",30687145,30688565
"chr6","chr",30687316,30688635
"chr6","chr",30687371,30689317
"chr6","chr",30687405,30693593
"chr6","chr",30687520,30688721
"chr6","chr",30687677,30688878
"chr6","chr",30687681,30689611
"chr6","chr",30687820,30688956
"chr6","chr",30687912,30690552
"chr6","chr",30687934,30689101
"chr6","chr",30687980,30696005
"chr6","chr",30688133,30689187
"chr6","chr",30688529,30689289
"chr6","chr",30688570,30691027
"chr6","chr",30688573,30698156
"chr6","chr",30688634,30689489
"chr6","chr",30688720,30689567
"chr6","chr",30688788,30693539
"chr6","chr",30688839,30689654
"chr6","chr",30688965,30689748
"chr6","chr",30688995,30693772
"chr6","chr",30689079,30690288
"chr6","chr",30689139,30698708
"chr6","chr",30689184,30690311
"chr6","chr",30689287,30690513
"chr6","chr",30689304,30693975
"chr6","chr",30689417,30690846
"chr6","chr",30689546,30690964
"chr6","chr",30689610,30696004
"chr6","chr",30689626,30700643
"chr6","chr",30689640,30691121
"chr6","chr",30689745,30692748
"chr6","chr",30689868,30693220
"chr6","chr",30690310,30693524
"chr6","chr",30690509,30697489
"chr6","chr",30690512,30693528
"chr6","chr",30690553,30700717
"chr6","chr",30690621,30693738
"chr6","chr",30690938,30693928
"chr6","chr",30691006,30697549
"chr6","chr",30691107,30693957
"chr6","chr",30692544,30694240
"chr6","chr",30692856,30694972
"chr6","chr",30693261,30695480
"chr6","chr",30693518,30698101
"chr6","chr",30693525,30695575
"chr6","chr",30693579,30702827
"chr6","chr",30693748,30695862
"chr6","chr",30693760,30698341
"chr6","chr",30693854,30695963
"chr6","chr",30693969,30696166
"chr6","chr",30693974,30698656
"chr6","chr",30694126,30696191
"chr6","chr",30694692,30697245
"chr6","chr",30695161,30697490
"chr6","chr",30695570,30697488
"chr6","chr",30695795,30697754
"chr6","chr",30695866,30699474
"chr6","chr",30695950,30697936
"chr6","chr",30695991,30706739
"chr6","chr",30696038,30698095
"chr6","chr",30696174,30698099
"chr6","chr",30696200,30700182
NA,"neg",NA,NA
"chr6","chr",30697361,30698340
"chr6","chr",30697492,30698467
"chr6","chr",30697536,30700473
"chr6","chr",30697719,30698640
"chr6","chr",30697839,30699331
"chr6","chr",30697987,30699386
"chr6","chr",30698100,30700682
"chr6","chr",30698111,30699630
"chr6","chr",30698114,30708278
"chr6","chr",30698237,30700075
"chr6","chr",30698316,30702808
"chr6","chr",30698339,30700113
"chr6","chr",30698452,30700445
"chr6","chr",30698612,30700626
"chr6","chr",30698653,30703068
"chr6","chr",30698671,30709011
"chr6","chr",30698877,30701159
"chr6","chr",30699385,30701793
"chr6","chr",30699473,30703553
"chr6","chr",30699475,30709939
"chr6","chr",30699499,30702472
"chr6","chr",30699690,30702753
"chr6","chr",30700108,30703048
"chr6","chr",30700120,30705788
"chr6","chr",30700428,30703066
"chr6","chr",30700455,30706561
"chr6","chr",30700620,30703473
"chr6","chr",30700652,30710734
"chr6","chr",30700675,30708044
"chr6","chr",30701139,30703491
"chr6","chr",30701555,30704811
"chr6","chr",30702389,30704951
"chr6","chr",30702729,30705464
"chr6","chr",30702809,30711314
"chr6","chr",30702812,30708265
"chr6","chr",30702829,30705590
"chr6","chr",30703049,30705784
"chr6","chr",30703067,30708911
"chr6","chr",30703289,30705985
"chr6","chr",30703463,30706503
"chr6","chr",30703559,30708927
"chr6","chr",30704770,30706559
"chr6","chr",30704942,30706705
"chr6","chr",30704958,30709428
"chr6","chr",30705408,30707030
"chr6","chr",30705526,30707043
"chr6","chr",30705744,30707817
"chr6","chr",30705849,30707985
"chr6","chr",30706197,30708116
"chr6","chr",30706527,30708251
"chr6","chr",30706560,30709812
"chr6","chr",30706695,30708354
"chr6","chr",30706752,30711781
"chr6","chr",30706848,30708521
"chr6","chr",30707031,30708592
"chr6","chr",30707797,30708864
"chr6","chr",30707875,30710120
"chr6","chr",30707988,30709017
"chr6","chr",30708036,30712384
"chr6","chr",30708106,30709123
"chr6","chr",30708213,30709321
"chr6","chr",30708252,30710656
"chr6","chr",30708313,30709427
NA,"neg",NA,NA
"chr6","chr",30708564,30709802
"chr6","chr",30708581,30710930
"chr6","chr",30708863,30709933
"chr6","chr",30708926,30711175
"chr6","chr",30708999,30710104
"chr6","chr",30709010,30715378
"chr6","chr",30709121,30710212
"chr6","chr",30709332,30710482
"chr6","chr",30709341,30711422
"chr6","chr",30709426,30710659
"chr6","chr",30709569,30710792
