"rawScores","guideScore","log2_rate_ratio","repl0_fc","chrom","label","start","end"
NA,NA,NA,NA,"chr8","chr",128852991,128853011
NA,NA,NA,NA,"chr8","chr",128852993,128853013
NA,NA,NA,NA,"chr8","chr",128852998,128853018
NA,NA,NA,NA,"chr8","chr",128853003,128853023
NA,NA,NA,NA,"chr8","chr",128853007,128853027
NA,NA,NA,NA,"chr8","chr",128853008,128853028
NA,NA,NA,NA,"chr8","chr",128853013,128853033
NA,NA,NA,NA,"chr8","chr",128853014,128853034
NA,NA,NA,NA,"chr8","chr",128853027,128853047
NA,NA,NA,NA,"chr8","chr",128853043,128853063
NA,NA,NA,NA,"chr8","chr",128853053,128853073
NA,NA,NA,NA,"chr8","chr",128853069,128853089
NA,NA,NA,NA,"chr8","chr",128853080,128853100
NA,NA,NA,NA,"chr8","chr",128853096,128853116
NA,NA,NA,NA,"chr8","chr",128853097,128853117
NA,NA,NA,NA,"chr8","chr",128853098,128853118
NA,NA,NA,NA,"chr8","chr",128853101,128853121
NA,NA,NA,NA,"chr8","chr",128853102,128853122
NA,NA,NA,NA,"chr8","chr",128853116,128853136
NA,NA,NA,NA,"chr8","chr",128853117,128853137
NA,NA,NA,NA,"chr8","chr",128853119,128853139
NA,NA,NA,NA,"chr8","chr",128853120,128853140
NA,NA,NA,NA,"chr8","chr",128853124,128853144
NA,NA,NA,NA,"chr8","chr",128853137,128853157
NA,NA,NA,NA,"chr8","chr",128853172,128853192
NA,NA,NA,NA,"chr8","chr",128853184,128853204
NA,NA,NA,NA,"chr8","chr",128853192,128853212
NA,NA,NA,NA,"chr8","chr",128853207,128853227
NA,NA,NA,NA,"chr8","chr",128853212,128853232
NA,NA,NA,NA,"chr8","chr",128853220,128853240
NA,NA,NA,NA,"chr8","chr",128853221,128853241
NA,NA,NA,NA,"chr8","chr",128853236,128853256
NA,NA,NA,NA,"chr8","chr",128853237,128853257
NA,NA,NA,NA,"chr8","chr",128853253,128853273
NA,NA,NA,NA,"chr8","chr",128853264,128853284
NA,NA,NA,NA,"chr8","chr",128853266,128853286
NA,NA,NA,NA,"chr8","chr",128853267,128853287
NA,NA,NA,NA,"chr8","chr",128853274,128853294
NA,NA,NA,NA,"chr8","chr",128853275,128853295
NA,NA,NA,NA,"chr8","chr",128853276,128853296
NA,NA,NA,NA,"chr8","chr",128853276,128853296
NA,NA,NA,NA,"chr8","chr",128853281,128853301
NA,NA,NA,NA,"chr8","chr",128853282,128853302
NA,NA,NA,NA,"chr8","chr",128853288,128853308
NA,NA,NA,NA,"chr8","chr",128853325,128853345
NA,NA,NA,NA,"chr8","chr",128853326,128853346
NA,NA,NA,NA,"chr8","chr",128853327,128853347
NA,NA,NA,NA,"chr8","chr",128853344,128853364
NA,NA,NA,NA,"chr8","chr",128853345,128853365
NA,NA,NA,NA,"chr8","chr",128853360,128853380
NA,NA,NA,NA,"chr8","chr",128853374,128853394
NA,NA,NA,NA,"chr8","chr",128853385,128853405
NA,NA,NA,NA,"chr8","chr",128853420,128853440
NA,NA,NA,NA,"chr8","chr",128853424,128853444
NA,NA,NA,NA,"chr8","chr",128853425,128853445
NA,NA,NA,NA,"chr8","chr",128853435,128853455
NA,NA,NA,NA,"chr8","chr",128853436,128853456
NA,NA,NA,NA,"chr8","chr",128853459,128853479
NA,NA,NA,NA,"chr8","chr",128853463,128853483
NA,NA,NA,NA,"chr8","chr",128853463,128853483
NA,NA,NA,NA,"chr8","chr",128853464,128853484
NA,NA,NA,NA,"chr8","chr",128853465,128853485
NA,NA,NA,NA,"chr8","chr",128853466,128853486
NA,NA,NA,NA,"chr8","chr",128853477,128853497
NA,NA,NA,NA,"chr8","chr",128853762,128853782
NA,NA,NA,NA,"chr8","chr",128853766,128853786
NA,NA,NA,NA,"chr8","chr",128853767,128853787
NA,NA,NA,NA,"chr8","chr",128853797,128853817
NA,NA,NA,NA,"chr8","chr",128853826,128853846
NA,NA,NA,NA,"chr8","chr",128853839,128853859
NA,NA,NA,NA,"chr8","chr",128853845,128853865
NA,NA,NA,NA,"chr8","chr",128853857,128853877
NA,NA,NA,NA,"chr8","chr",128853859,128853879
NA,NA,NA,NA,"chr8","chr",128853886,128853906
NA,NA,NA,NA,"chr8","chr",128853889,128853909
NA,NA,NA,NA,"chr8","chr",128853900,128853920
NA,NA,NA,NA,"chr8","chr",128853901,128853921
NA,NA,NA,NA,"chr8","chr",128853902,128853922
NA,NA,NA,NA,"chr8","chr",128853935,128853955
NA,NA,NA,NA,"chr8","chr",128853942,128853962
NA,NA,NA,NA,"chr8","chr",128853955,128853975
NA,NA,NA,NA,"chr8","chr",128853956,128853976
NA,NA,NA,NA,"chr8","chr",128854401,128854421
NA,NA,NA,NA,"chr8","chr",128854771,128854791
NA,NA,NA,NA,"chr8","chr",128854772,128854792
NA,NA,NA,NA,"chr8","chr",128854812,128854832
NA,NA,NA,NA,"chr8","chr",128854832,128854852
NA,NA,NA,NA,"chr8","chr",128854833,128854853
NA,NA,NA,NA,"chr8","chr",128854834,128854854
NA,NA,NA,NA,"chr8","chr",128854835,128854855
NA,NA,NA,NA,"chr8","chr",128854840,128854860
NA,NA,NA,NA,"chr8","chr",128854841,128854861
NA,NA,NA,NA,"chr8","chr",128854846,128854866
NA,NA,NA,NA,"chr8","chr",128854861,128854881
NA,NA,NA,NA,"chr8","chr",128854872,128854892
NA,NA,NA,NA,"chr8","chr",128854876,128854896
NA,NA,NA,NA,"chr8","chr",128854879,128854899
NA,NA,NA,NA,"chr8","chr",128854880,128854900
NA,NA,NA,NA,"chr8","chr",128854882,128854902
NA,NA,NA,NA,"chr8","chr",128854888,128854908
NA,NA,NA,NA,"chr8","chr",128854889,128854909
NA,NA,NA,NA,"chr8","chr",128854893,128854913
NA,NA,NA,NA,"chr8","chr",128854905,128854925
NA,NA,NA,NA,"chr8","chr",128854906,128854926
NA,NA,NA,NA,"chr8","chr",128854914,128854934
NA,NA,NA,NA,"chr8","chr",128854915,128854935
NA,NA,NA,NA,"chr8","chr",128854916,128854936
NA,NA,NA,NA,"chr8","chr",128854919,128854939
NA,NA,NA,NA,"chr8","chr",128854922,128854942
NA,NA,NA,NA,"chr8","chr",128854942,128854962
NA,NA,NA,NA,"chr8","chr",128854967,128854987
NA,NA,NA,NA,"NA","neg",NA,NA
NA,NA,NA,NA,"chr8","chr",128854972,128854992
NA,NA,NA,NA,"chr8","chr",128854975,128854995
NA,NA,NA,NA,"chr8","chr",128854976,128854996
NA,NA,NA,NA,"chr8","chr",128854995,128855015
NA,NA,NA,NA,"chr8","chr",128855026,128855046
NA,NA,NA,NA,"chr8","chr",128855027,128855047
NA,NA,NA,NA,"chr8","chr",128855044,128855064
NA,NA,NA,NA,"chr8","chr",128855056,128855076
NA,NA,NA,NA,"chr8","chr",128855063,128855083
NA,NA,NA,NA,"chr8","chr",128855070,128855090
NA,NA,NA,NA,"chr8","chr",128855071,128855091
NA,NA,NA,NA,"chr8","chr",128855073,128855093
NA,NA,NA,NA,"chr8","chr",128855075,128855095
NA,NA,NA,NA,"chr8","chr",128855076,128855096
NA,NA,NA,NA,"chr8","chr",128855079,128855099
NA,NA,NA,NA,"chr8","chr",128855085,128855105
NA,NA,NA,NA,"chr8","chr",128855086,128855106
NA,NA,NA,NA,"chr8","chr",128855089,128855109
NA,NA,NA,NA,"chr8","chr",128855115,128855135
NA,NA,NA,NA,"chr8","chr",128855128,128855148
NA,NA,NA,NA,"chr8","chr",128855135,128855155
NA,NA,NA,NA,"chr8","chr",128855136,128855156
NA,NA,NA,NA,"chr8","chr",128855143,128855163
NA,NA,NA,NA,"chr8","chr",128855153,128855173
NA,NA,NA,NA,"chr8","chr",128855154,128855174
NA,NA,NA,NA,"chr8","chr",128855162,128855182
NA,NA,NA,NA,"chr8","chr",128855167,128855187
NA,NA,NA,NA,"chr8","chr",128855185,128855205
NA,NA,NA,NA,"chr8","chr",128855188,128855208
NA,NA,NA,NA,"chr8","chr",128855201,128855221
NA,NA,NA,NA,"chr8","chr",128855202,128855222
NA,NA,NA,NA,"chr8","chr",128855211,128855231
NA,NA,NA,NA,"chr8","chr",128855229,128855249
NA,NA,NA,NA,"chr8","chr",128855231,128855251
NA,NA,NA,NA,"chr8","chr",128855244,128855264
NA,NA,NA,NA,"chr8","chr",128855245,128855265
NA,NA,NA,NA,"chr8","chr",128855251,128855271
NA,NA,NA,NA,"chr8","chr",128855252,128855272
NA,NA,NA,NA,"chr8","chr",128855252,128855272
NA,NA,NA,NA,"chr8","chr",128855271,128855291
NA,NA,NA,NA,"chr8","chr",128855279,128855299
NA,NA,NA,NA,"chr8","chr",128855279,128855299
NA,NA,NA,NA,"chr8","chr",128855280,128855300
NA,NA,NA,NA,"chr8","chr",128855284,128855304
NA,NA,NA,NA,"chr8","chr",128855297,128855317
NA,NA,NA,NA,"chr8","chr",128855298,128855318
NA,NA,NA,NA,"chr8","chr",128855601,128855621
NA,NA,NA,NA,"chr8","chr",128855605,128855625
NA,NA,NA,NA,"chr8","chr",128855611,128855631
NA,NA,NA,NA,"chr8","chr",128855642,128855662
NA,NA,NA,NA,"chr8","chr",128855666,128855686
NA,NA,NA,NA,"chr8","chr",128855991,128856011
NA,NA,NA,NA,"chr8","chr",128856015,128856035
NA,NA,NA,NA,"chr8","chr",128856026,128856046
NA,NA,NA,NA,"chr8","chr",128856027,128856047
NA,NA,NA,NA,"chr8","chr",128856036,128856056
NA,NA,NA,NA,"chr8","chr",128856042,128856062
NA,NA,NA,NA,"chr8","chr",128856043,128856063
NA,NA,NA,NA,"chr8","chr",128856090,128856110
NA,NA,NA,NA,"chr8","chr",128856098,128856118
NA,NA,NA,NA,"chr8","chr",128856107,128856127
NA,NA,NA,NA,"chr8","chr",128856130,128856150
NA,NA,NA,NA,"chr8","chr",128856130,128856150
NA,NA,NA,NA,"chr8","chr",128856134,128856154
NA,NA,NA,NA,"chr8","chr",128856134,128856154
NA,NA,NA,NA,"chr8","chr",128856135,128856155
NA,NA,NA,NA,"chr8","chr",128856136,128856156
NA,NA,NA,NA,"chr8","chr",128856149,128856169
NA,NA,NA,NA,"chr8","chr",128856195,128856215
NA,NA,NA,NA,"chr8","chr",128856198,128856218
NA,NA,NA,NA,"chr8","chr",128856203,128856223
NA,NA,NA,NA,"chr8","chr",128856459,128856479
NA,NA,NA,NA,"chr8","chr",128856459,128856479
NA,NA,NA,NA,"chr8","chr",128856460,128856480
NA,NA,NA,NA,"chr8","chr",128856537,128856557
NA,NA,NA,NA,"chr8","chr",128856540,128856560
NA,NA,NA,NA,"chr8","chr",128856541,128856561
NA,NA,NA,NA,"chr8","chr",128856542,128856562
NA,NA,NA,NA,"chr8","chr",128856543,128856563
NA,NA,NA,NA,"chr8","chr",128856546,128856566
NA,NA,NA,NA,"chr8","chr",128856557,128856577
NA,NA,NA,NA,"chr8","chr",128856570,128856590
NA,NA,NA,NA,"chr8","chr",128856571,128856591
NA,NA,NA,NA,"chr8","chr",128856602,128856622
NA,NA,NA,NA,"chr8","chr",128856608,128856628
NA,NA,NA,NA,"chr8","chr",128856611,128856631
NA,NA,NA,NA,"chr8","chr",128856616,128856636
NA,NA,NA,NA,"chr8","chr",128856617,128856637
NA,NA,NA,NA,"chr8","chr",128856626,128856646
NA,NA,NA,NA,"chr8","chr",128856662,128856682
NA,NA,NA,NA,"chr8","chr",128856665,128856685
NA,NA,NA,NA,"chr8","chr",128856673,128856693
NA,NA,NA,NA,"chr8","chr",128856674,128856694
NA,NA,NA,NA,"chr8","chr",128856679,128856699
NA,NA,NA,NA,"chr8","chr",128856680,128856700
NA,NA,NA,NA,"chr8","chr",128856688,128856708
NA,NA,NA,NA,"chr8","chr",128856712,128856732
NA,NA,NA,NA,"chr8","chr",128856713,128856733
NA,NA,NA,NA,"chr8","chr",128856728,128856748
NA,NA,NA,NA,"chr8","chr",128856773,128856793
NA,NA,NA,NA,"chr8","chr",128856792,128856812
NA,NA,NA,NA,"chr8","chr",128856793,128856813
NA,NA,NA,NA,"chr8","chr",128856794,128856814
NA,NA,NA,NA,"chr8","chr",128856806,128856826
NA,NA,NA,NA,"chr8","chr",128856807,128856827
NA,NA,NA,NA,"chr8","chr",128856815,128856835
NA,NA,NA,NA,"chr8","chr",128856835,128856855
NA,NA,NA,NA,"chr8","chr",128856843,128856863
NA,NA,NA,NA,"chr8","chr",128856844,128856864
NA,NA,NA,NA,"chr8","chr",128856866,128856886
NA,NA,NA,NA,"chr8","chr",128856867,128856887
NA,NA,NA,NA,"chr8","chr",128856876,128856896
NA,NA,NA,NA,"chr8","chr",128856893,128856913
NA,NA,NA,NA,"chr8","chr",128856898,128856918
NA,NA,NA,NA,"chr8","chr",128856899,128856919
NA,NA,NA,NA,"chr8","chr",128856903,128856923
NA,NA,NA,NA,"chr8","chr",128856903,128856923
NA,NA,NA,NA,"chr8","chr",128856908,128856928
NA,NA,NA,NA,"chr8","chr",128856911,128856931
NA,NA,NA,NA,"chr8","chr",128857254,128857274
NA,NA,NA,NA,"chr8","chr",128857255,128857275
NA,NA,NA,NA,"chr8","chr",128857259,128857279
NA,NA,NA,NA,"chr8","chr",128857268,128857288
NA,NA,NA,NA,"chr8","chr",128857269,128857289
NA,NA,NA,NA,"chr8","chr",128857280,128857300
NA,NA,NA,NA,"chr8","chr",128857289,128857309
NA,NA,NA,NA,"chr8","chr",128857291,128857311
NA,NA,NA,NA,"chr8","chr",128857301,128857321
NA,NA,NA,NA,"chr8","chr",128857308,128857328
NA,NA,NA,NA,"chr8","chr",128857334,128857354
NA,NA,NA,NA,"chr8","chr",128857348,128857368
NA,NA,NA,NA,"chr8","chr",128857397,128857417
NA,NA,NA,NA,"chr8","chr",128857414,128857434
NA,NA,NA,NA,"chr8","chr",128857415,128857435
NA,NA,NA,NA,"chr8","chr",128857419,128857439
NA,NA,NA,NA,"chr8","chr",128857425,128857445
NA,NA,NA,NA,"chr8","chr",128857426,128857446
NA,NA,NA,NA,"chr8","chr",128857427,128857447
NA,NA,NA,NA,"chr8","chr",128857428,128857448
NA,NA,NA,NA,"chr8","chr",128857445,128857465
NA,NA,NA,NA,"chr8","chr",128857454,128857474
NA,NA,NA,NA,"chr8","chr",128857456,128857476
NA,NA,NA,NA,"chr8","chr",128857457,128857477
NA,NA,NA,NA,"chr8","chr",128857458,128857478
NA,NA,NA,NA,"chr8","chr",128857458,128857478
NA,NA,NA,NA,"chr8","chr",128857459,128857479
NA,NA,NA,NA,"chr8","chr",128857501,128857521
NA,NA,NA,NA,"chr8","chr",128857501,128857521
NA,NA,NA,NA,"chr8","chr",128857507,128857527
NA,NA,NA,NA,"chr8","chr",128857508,128857528
NA,NA,NA,NA,"chr8","chr",128857509,128857529
NA,NA,NA,NA,"chr8","chr",128857571,128857591
NA,NA,NA,NA,"chr8","chr",128857585,128857605
NA,NA,NA,NA,"chr8","chr",128857586,128857606
NA,NA,NA,NA,"chr8","chr",128857597,128857617
NA,NA,NA,NA,"chr8","chr",128857598,128857618
NA,NA,NA,NA,"chr8","chr",128857607,128857627
NA,NA,NA,NA,"chr8","chr",128857616,128857636
NA,NA,NA,NA,"chr8","chr",128857627,128857647
NA,NA,NA,NA,"chr8","chr",128857632,128857652
NA,NA,NA,NA,"chr8","chr",128857640,128857660
NA,NA,NA,NA,"chr8","chr",128857640,128857660
NA,NA,NA,NA,"chr8","chr",128857641,128857661
NA,NA,NA,NA,"chr8","chr",128857643,128857663
NA,NA,NA,NA,"chr8","chr",128857648,128857668
NA,NA,NA,NA,"chr8","chr",128857652,128857672
NA,NA,NA,NA,"chr8","chr",128857653,128857673
NA,NA,NA,NA,"chr8","chr",128857662,128857682
NA,NA,NA,NA,"chr8","chr",128857744,128857764
NA,NA,NA,NA,"chr8","chr",128857754,128857774
NA,NA,NA,NA,"chr8","chr",128857782,128857802
NA,NA,NA,NA,"chr8","chr",128857861,128857881
NA,NA,NA,NA,"chr8","chr",128857862,128857882
NA,NA,NA,NA,"chr8","chr",128857872,128857892
NA,NA,NA,NA,"chr8","chr",128857875,128857895
NA,NA,NA,NA,"chr8","chr",128857879,128857899
NA,NA,NA,NA,"chr8","chr",128857895,128857915
NA,NA,NA,NA,"chr8","chr",128857902,128857922
NA,NA,NA,NA,"NA","neg",NA,NA
NA,NA,NA,NA,"chr8","chr",128857906,128857926
NA,NA,NA,NA,"chr8","chr",128857907,128857927
NA,NA,NA,NA,"chr8","chr",128857907,128857927
NA,NA,NA,NA,"chr8","chr",128857908,128857928
NA,NA,NA,NA,"chr8","chr",128857947,128857967
NA,NA,NA,NA,"chr8","chr",128857948,128857968
NA,NA,NA,NA,"chr8","chr",128857957,128857977
NA,NA,NA,NA,"chr8","chr",128857963,128857983
NA,NA,NA,NA,"chr8","chr",128857964,128857984
NA,NA,NA,NA,"chr8","chr",128857967,128857987
NA,NA,NA,NA,"chr8","chr",128857968,128857988
NA,NA,NA,NA,"chr8","chr",128858032,128858052
NA,NA,NA,NA,"chr8","chr",128858040,128858060
NA,NA,NA,NA,"chr8","chr",128858043,128858063
NA,NA,NA,NA,"chr8","chr",128858054,128858074
NA,NA,NA,NA,"chr8","chr",128858059,128858079
NA,NA,NA,NA,"chr8","chr",128858071,128858091
NA,NA,NA,NA,"chr8","chr",128858074,128858094
NA,NA,NA,NA,"chr8","chr",128858091,128858111
NA,NA,NA,NA,"chr8","chr",128858092,128858112
NA,NA,NA,NA,"chr8","chr",128858124,128858144
NA,NA,NA,NA,"chr8","chr",128858127,128858147
NA,NA,NA,NA,"chr8","chr",128858132,128858152
NA,NA,NA,NA,"chr8","chr",128858163,128858183
NA,NA,NA,NA,"chr8","chr",128858185,128858205
NA,NA,NA,NA,"chr8","chr",128858191,128858211
NA,NA,NA,NA,"chr8","chr",128858192,128858212
NA,NA,NA,NA,"chr8","chr",128858195,128858215
NA,NA,NA,NA,"chr8","chr",128858196,128858216
NA,NA,NA,NA,"chr8","chr",128858201,128858221
NA,NA,NA,NA,"chr8","chr",128858208,128858228
NA,NA,NA,NA,"chr8","chr",128858212,128858232
NA,NA,NA,NA,"chr8","chr",128858221,128858241
NA,NA,NA,NA,"chr8","chr",128858228,128858248
NA,NA,NA,NA,"chr8","chr",128858229,128858249
NA,NA,NA,NA,"chr8","chr",128858241,128858261
NA,NA,NA,NA,"chr8","chr",128858242,128858262
NA,NA,NA,NA,"chr8","chr",128858245,128858265
NA,NA,NA,NA,"chr8","chr",128858247,128858267
NA,NA,NA,NA,"chr8","chr",128858248,128858268
NA,NA,NA,NA,"chr8","chr",128858256,128858276
NA,NA,NA,NA,"chr8","chr",128858257,128858277
NA,NA,NA,NA,"chr8","chr",128858275,128858295
NA,NA,NA,NA,"chr8","chr",128858287,128858307
NA,NA,NA,NA,"chr8","chr",128858290,128858310
NA,NA,NA,NA,"chr8","chr",128858291,128858311
NA,NA,NA,NA,"chr8","chr",128858307,128858327
NA,NA,NA,NA,"chr8","chr",128858308,128858328
NA,NA,NA,NA,"chr8","chr",128858312,128858332
NA,NA,NA,NA,"chr8","chr",128858315,128858335
NA,NA,NA,NA,"chr8","chr",128858320,128858340
NA,NA,NA,NA,"chr8","chr",128858321,128858341
NA,NA,NA,NA,"chr8","chr",128858323,128858343
NA,NA,NA,NA,"chr8","chr",128858324,128858344
NA,NA,NA,NA,"chr8","chr",128858339,128858359
NA,NA,NA,NA,"chr8","chr",128858340,128858360
NA,NA,NA,NA,"chr8","chr",128858341,128858361
NA,NA,NA,NA,"chr8","chr",128858344,128858364
NA,NA,NA,NA,"chr8","chr",128858345,128858365
NA,NA,NA,NA,"chr8","chr",128858346,128858366
NA,NA,NA,NA,"chr8","chr",128858362,128858382
NA,NA,NA,NA,"chr8","chr",128858389,128858409
NA,NA,NA,NA,"chr8","chr",128858419,128858439
NA,NA,NA,NA,"chr8","chr",128858436,128858456
NA,NA,NA,NA,"chr8","chr",128858436,128858456
NA,NA,NA,NA,"chr8","chr",128858488,128858508
NA,NA,NA,NA,"chr8","chr",128858494,128858514
NA,NA,NA,NA,"chr8","chr",128858507,128858527
NA,NA,NA,NA,"chr8","chr",128858508,128858528
NA,NA,NA,NA,"chr8","chr",128858525,128858545
NA,NA,NA,NA,"chr8","chr",128858532,128858552
NA,NA,NA,NA,"chr8","chr",128858533,128858553
NA,NA,NA,NA,"chr8","chr",128858545,128858565
NA,NA,NA,NA,"chr8","chr",128858556,128858576
NA,NA,NA,NA,"chr8","chr",128858560,128858580
NA,NA,NA,NA,"chr8","chr",128858568,128858588
NA,NA,NA,NA,"chr8","chr",128858569,128858589
NA,NA,NA,NA,"chr8","chr",128858569,128858589
NA,NA,NA,NA,"chr8","chr",128858570,128858590
NA,NA,NA,NA,"chr8","chr",128858571,128858591
NA,NA,NA,NA,"chr8","chr",128858583,128858603
NA,NA,NA,NA,"chr8","chr",128858586,128858606
NA,NA,NA,NA,"chr8","chr",128858601,128858621
NA,NA,NA,NA,"chr8","chr",128858607,128858627
NA,NA,NA,NA,"chr8","chr",128858612,128858632
NA,NA,NA,NA,"chr8","chr",128858617,128858637
NA,NA,NA,NA,"chr8","chr",128858620,128858640
NA,NA,NA,NA,"chr8","chr",128858621,128858641
NA,NA,NA,NA,"chr8","chr",128858626,128858646
NA,NA,NA,NA,"chr8","chr",128858646,128858666
NA,NA,NA,NA,"chr8","chr",128858664,128858684
NA,NA,NA,NA,"chr8","chr",128858679,128858699
NA,NA,NA,NA,"chr8","chr",128858694,128858714
NA,NA,NA,NA,"chr8","chr",128858705,128858725
NA,NA,NA,NA,"chr8","chr",128858706,128858726
NA,NA,NA,NA,"chr8","chr",128858715,128858735
NA,NA,NA,NA,"chr8","chr",128858728,128858748
NA,NA,NA,NA,"chr8","chr",128858729,128858749
NA,NA,NA,NA,"chr8","chr",128858742,128858762
NA,NA,NA,NA,"chr8","chr",128858746,128858766
NA,NA,NA,NA,"chr8","chr",128858765,128858785
NA,NA,NA,NA,"chr8","chr",128858766,128858786
NA,NA,NA,NA,"chr8","chr",128858778,128858798
NA,NA,NA,NA,"chr8","chr",128858779,128858799
NA,NA,NA,NA,"chr8","chr",128858793,128858813
NA,NA,NA,NA,"chr8","chr",128858799,128858819
NA,NA,NA,NA,"chr8","chr",128858807,128858827
NA,NA,NA,NA,"chr8","chr",128858819,128858839
NA,NA,NA,NA,"chr8","chr",128858821,128858841
NA,NA,NA,NA,"chr8","chr",128858823,128858843
NA,NA,NA,NA,"chr8","chr",128858826,128858846
NA,NA,NA,NA,"chr8","chr",128858827,128858847
NA,NA,NA,NA,"chr8","chr",128858829,128858849
NA,NA,NA,NA,"chr8","chr",128858836,128858856
NA,NA,NA,NA,"chr8","chr",128858847,128858867
NA,NA,NA,NA,"chr8","chr",128858856,128858876
NA,NA,NA,NA,"chr8","chr",128858857,128858877
NA,NA,NA,NA,"chr8","chr",128858863,128858883
NA,NA,NA,NA,"chr8","chr",128858864,128858884
NA,NA,NA,NA,"chr8","chr",128858892,128858912
NA,NA,NA,NA,"chr8","chr",128858897,128858917
NA,NA,NA,NA,"chr8","chr",128858898,128858918
NA,NA,NA,NA,"chr8","chr",128858899,128858919
NA,NA,NA,NA,"chr8","chr",128858909,128858929
NA,NA,NA,NA,"chr8","chr",128858925,128858945
NA,NA,NA,NA,"chr8","chr",128858926,128858946
NA,NA,NA,NA,"chr8","chr",128858927,128858947
NA,NA,NA,NA,"chr8","chr",128859453,128859473
NA,NA,NA,NA,"chr8","chr",128859458,128859478
NA,NA,NA,NA,"chr8","chr",128859481,128859501
NA,NA,NA,NA,"chr8","chr",128859500,128859520
NA,NA,NA,NA,"chr8","chr",128859544,128859564
NA,NA,NA,NA,"chr8","chr",128859581,128859601
NA,NA,NA,NA,"chr8","chr",128859585,128859605
NA,NA,NA,NA,"chr8","chr",128859596,128859616
NA,NA,NA,NA,"chr8","chr",128859602,128859622
NA,NA,NA,NA,"chr8","chr",128859610,128859630
NA,NA,NA,NA,"chr8","chr",128859611,128859631
NA,NA,NA,NA,"chr8","chr",128859622,128859642
NA,NA,NA,NA,"chr8","chr",128859628,128859648
NA,NA,NA,NA,"chr8","chr",128859629,128859649
NA,NA,NA,NA,"chr8","chr",128859630,128859650
NA,NA,NA,NA,"chr8","chr",128859648,128859668
NA,NA,NA,NA,"chr8","chr",128859673,128859693
NA,NA,NA,NA,"chr8","chr",128859687,128859707
NA,NA,NA,NA,"chr8","chr",128859687,128859707
NA,NA,NA,NA,"chr8","chr",128859688,128859708
NA,NA,NA,NA,"chr8","chr",128859694,128859714
NA,NA,NA,NA,"chr8","chr",128859695,128859715
NA,NA,NA,NA,"chr8","chr",128859696,128859716
NA,NA,NA,NA,"chr8","chr",128859699,128859719
NA,NA,NA,NA,"chr8","chr",128859754,128859774
NA,NA,NA,NA,"chr8","chr",128859764,128859784
NA,NA,NA,NA,"chr8","chr",128859773,128859793
NA,NA,NA,NA,"chr8","chr",128859774,128859794
NA,NA,NA,NA,"chr8","chr",128859824,128859844
NA,NA,NA,NA,"chr8","chr",128859848,128859868
NA,NA,NA,NA,"chr8","chr",128859858,128859878
NA,NA,NA,NA,"chr8","chr",128859863,128859883
NA,NA,NA,NA,"chr8","chr",128859870,128859890
NA,NA,NA,NA,"chr8","chr",128859893,128859913
NA,NA,NA,NA,"chr8","chr",128859894,128859914
NA,NA,NA,NA,"chr8","chr",128859895,128859915
NA,NA,NA,NA,"chr8","chr",128859905,128859925
NA,NA,NA,NA,"chr8","chr",128859936,128859956
NA,NA,NA,NA,"chr8","chr",128859941,128859961
NA,NA,NA,NA,"chr8","chr",128859942,128859962
NA,NA,NA,NA,"chr8","chr",128859943,128859963
NA,NA,NA,NA,"chr8","chr",128859950,128859970
NA,NA,NA,NA,"chr8","chr",128859992,128860012
NA,NA,NA,NA,"chr8","chr",128859993,128860013
NA,NA,NA,NA,"chr8","chr",128860037,128860057
NA,NA,NA,NA,"chr8","chr",128860053,128860073
NA,NA,NA,NA,"chr8","chr",128860056,128860076
NA,NA,NA,NA,"chr8","chr",128860066,128860086
NA,NA,NA,NA,"chr8","chr",128860067,128860087
NA,NA,NA,NA,"chr8","chr",128860082,128860102
NA,NA,NA,NA,"chr8","chr",128860223,128860243
NA,NA,NA,NA,"chr8","chr",128860233,128860253
NA,NA,NA,NA,"chr8","chr",128860287,128860307
NA,NA,NA,NA,"chr8","chr",128860288,128860308
NA,NA,NA,NA,"chr8","chr",128860365,128860385
NA,NA,NA,NA,"chr8","chr",128860366,128860386
NA,NA,NA,NA,"chr8","chr",128860367,128860387
NA,NA,NA,NA,"chr8","chr",128860371,128860391
NA,NA,NA,NA,"chr8","chr",128860463,128860483
NA,NA,NA,NA,"chr8","chr",128860484,128860504
NA,NA,NA,NA,"chr8","chr",128860485,128860505
NA,NA,NA,NA,"chr8","chr",128860499,128860519
NA,NA,NA,NA,"chr8","chr",128860504,128860524
NA,NA,NA,NA,"chr8","chr",128860509,128860529
NA,NA,NA,NA,"chr8","chr",128860626,128860646
NA,NA,NA,NA,"chr8","chr",128860630,128860650
NA,NA,NA,NA,"chr8","chr",128860634,128860654
NA,NA,NA,NA,"chr8","chr",128860640,128860660
NA,NA,NA,NA,"chr8","chr",128860970,128860990
NA,NA,NA,NA,"chr8","chr",128860979,128860999
NA,NA,NA,NA,"chr8","chr",128861009,128861029
NA,NA,NA,NA,"chr8","chr",128861010,128861030
NA,NA,NA,NA,"chr8","chr",128861011,128861031
NA,NA,NA,NA,"chr8","chr",128861014,128861034
NA,NA,NA,NA,"chr8","chr",128861015,128861035
NA,NA,NA,NA,"chr8","chr",128861016,128861036
NA,NA,NA,NA,"chr8","chr",128861016,128861036
NA,NA,NA,NA,"chr8","chr",128861017,128861037
NA,NA,NA,NA,"chr8","chr",128861025,128861045
NA,NA,NA,NA,"chr8","chr",128861033,128861053
